source_file,gpu_name,gpu_num,benchmark_gpu_name,gpu_vendor,benchmark_generation,benchmark_family,benchmark_release_date,benchmark_release_price_usd,benchmark_tdp_w,benchmark_memory_bytes,benchmark_memory_bandwidth_bytes_per_s,benchmark_fp32_flops,benchmark_tf32_flops,benchmark_tensor_fp16_bf16_flops,benchmark_fp8_flops,benchmark_max_performance,benchmark_energy_efficiency,benchmark_process_size_nm,normalize_status,normalize_reason,paper_id
2020.acl-main.740_gpu.json,Quadro RTX 8000,,NVIDIA Quadro RTX 8000,NVIDIA,Turing,Quadro,2018-08-13,,260,48000000000,672000000000,16300000000000,,110000000000000,,32620000000000,125461538461.53799,12,normalized,alias_match,2020.acl-main.740
2020.acl-main.745_gpu.json,Tesla V100,128,NVIDIA Tesla V100 PCIe 16 GB,NVIDIA,Volta,Tesla,2017-06-21,10664,250,16000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2020.acl-main.745
2020.acl-main.747_gpu.json,Nvidia V100 32GB,500,NVIDIA Tesla V100 PCIe 32 GB,NVIDIA,Volta,Tesla,2018-03-27,11458,250,32000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2020.acl-main.747
2020.acl-main.753_gpu.json,NVIDIA V100,8,NVIDIA Tesla V100 PCIe 16 GB,NVIDIA,Volta,Tesla,2017-06-21,10664,250,16000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2020.acl-main.753
2020.acl-main.771_gpu.json,GeForce GTX 1080 Ti 12GB,,NVIDIA GeForce GTX 1080 Ti,NVIDIA,Pascal,GeForce GTX,2017-03-10,699,250,11000000000,484000000000,11340000000000,,,,11340000000000,45360000000,16,normalized,normalized GeForce GTX shorthand rule,2020.acl-main.771
2020.acl-main.78_gpu.json,NVIDIA GeForce GTX 1080Ti,,NVIDIA GeForce GTX 1080 Ti,NVIDIA,Pascal,GeForce GTX,2017-03-10,699,250,11000000000,484000000000,11340000000000,,,,11340000000000,45360000000,16,normalized,exact_match,2020.acl-main.78
2020.acl-main.9_gpu.json,Nvidia Tesla V100 32G,8,NVIDIA Tesla V100 PCIe 32 GB,NVIDIA,Volta,Tesla,2018-03-27,11458,250,32000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2020.acl-main.9
2021.acl-long.111_gpu.json,GeForce GTX 1080,2,NVIDIA GeForce GTX 1080,NVIDIA,Pascal,GeForce GTX,2016-05-27,599,180,8000000000,320300000000,8873000000000,,,,8873000000000,49294444444.444397,16,normalized,alias_match,2021.acl-long.111
2021.acl-long.112_gpu.json,Nvidia RTX 2080 Ti,1,NVIDIA GeForce RTX 2080 Ti,NVIDIA,Turing,GeForce RTX,,,,11000000000,,,,113800000000000,,,,,normalized,normalized GeForce RTX shorthand rule,2021.acl-long.112
2021.acl-long.114_gpu.json,NVIDIA Titan Xp,2,NVIDIA TITAN Xp,NVIDIA,Pascal,TITAN,2017-04-06,1199,250,12000000000,548000000000,12150000000000,,,,12150000000000,48600000000,16,normalized,exact_match,2021.acl-long.114
2021.acl-long.118_gpu.json,GeForce RTX 2080 12GB,1,NVIDIA GeForce RTX 2080,NVIDIA,Turing,GeForce RTX,,,,8000000000,,,,107000000000000,,,,,normalized,normalized GeForce RTX shorthand rule,2021.acl-long.118
2021.acl-long.11_gpu.json,Nvidia V100,8,NVIDIA Tesla V100 PCIe 16 GB,NVIDIA,Volta,Tesla,2017-06-21,10664,250,16000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2021.acl-long.11
2021.acl-long.120_gpu.json,Quadro RTX 8000,,NVIDIA Quadro RTX 8000,NVIDIA,Turing,Quadro,2018-08-13,,260,48000000000,672000000000,16300000000000,,110000000000000,,32620000000000,125461538461.53799,12,normalized,alias_match,2021.acl-long.120
2021.acl-long.121_gpu.json,NVIDIA GeForce RTX 2080Ti,1,NVIDIA GeForce RTX 2080 Ti,NVIDIA,Turing,GeForce RTX,,,,11000000000,,,,113800000000000,,,,,normalized,exact_match,2021.acl-long.121
2021.acl-long.123_gpu.json,RTX 2080 Ti,1,NVIDIA GeForce RTX 2080 Ti,NVIDIA,Turing,GeForce RTX,,,,11000000000,,,,113800000000000,,,,,normalized,normalized GeForce RTX shorthand rule,2021.acl-long.123
2021.acl-long.124_gpu.json,TITANX,1,NVIDIA GeForce GTX TITAN X,NVIDIA,Maxwell,TITAN,2015-03-17,999,250,12000000000,336600000000,6691000000000,,,,6691000000000,26764000000,28,normalized,normalized NVIDIA special-case rule,2021.acl-long.124
2021.acl-long.126_gpu.json,1080Ti,1,NVIDIA GeForce GTX 1080 Ti,NVIDIA,Pascal,GeForce GTX,2017-03-10,699,250,11000000000,484000000000,11340000000000,,,,11340000000000,45360000000,16,normalized,alias_match,2021.acl-long.126
2021.acl-long.126_gpu.json,Nvidia Quadro RTX 6000,1,NVIDIA Quadro RTX 6000,NVIDIA,Turing,Quadro,2018-08-13,6300,260,24000000000,672000000000,16309999999999.9,,89200000000000,,32620000000000,125461538461.53799,12,normalized,exact_match,2021.acl-long.126
2021.acl-long.130_gpu.json,TitanX,1,NVIDIA GeForce GTX TITAN X,NVIDIA,Maxwell,TITAN,2015-03-17,999,250,12000000000,336600000000,6691000000000,,,,6691000000000,26764000000,28,normalized,normalized NVIDIA special-case rule,2021.acl-long.130
2021.acl-long.13_gpu.json,NVIDIA GTX-1080,,NVIDIA GeForce GTX 1080,NVIDIA,Pascal,GeForce GTX,2016-05-27,599,180,8000000000,320300000000,8873000000000,,,,8873000000000,49294444444.444397,16,normalized,alias_match,2021.acl-long.13
2021.acl-long.140_gpu.json,NVIDIA V100,8,NVIDIA Tesla V100 PCIe 16 GB,NVIDIA,Volta,Tesla,2017-06-21,10664,250,16000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2021.acl-long.140
2021.acl-long.143_gpu.json,NVIDIA Tesla V100 32GB,1,NVIDIA Tesla V100 PCIe 32 GB,NVIDIA,Volta,Tesla,2018-03-27,11458,250,32000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2021.acl-long.143
2021.acl-long.147_gpu.json,Nvidia RTX 2080ti,,NVIDIA GeForce RTX 2080 Ti,NVIDIA,Turing,GeForce RTX,,,,11000000000,,,,113800000000000,,,,,normalized,normalized GeForce RTX shorthand rule,2021.acl-long.147
2021.acl-long.147_gpu.json,Tesla K40,,NVIDIA Tesla K40s,NVIDIA,Kepler,Tesla,2013-11-22,7699,245,12000000000,288000000000,5046000000000,,,,5046000000000,20595918367.346901,28,normalized,normalized NVIDIA special-case rule,2021.acl-long.147
2021.acl-long.147_gpu.json,V100,,NVIDIA Tesla V100 PCIe 16 GB,NVIDIA,Volta,Tesla,2017-06-21,10664,250,16000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2021.acl-long.147
2021.acl-long.14_gpu.json,Nvidia Tesla V100 32G,1,NVIDIA Tesla V100 PCIe 32 GB,NVIDIA,Volta,Tesla,2018-03-27,11458,250,32000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2021.acl-long.14
2021.acl-long.154_gpu.json,V100,,NVIDIA Tesla V100 PCIe 16 GB,NVIDIA,Volta,Tesla,2017-06-21,10664,250,16000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2021.acl-long.154
2021.acl-long.155_gpu.json,Nvidia V100,,NVIDIA Tesla V100 PCIe 16 GB,NVIDIA,Volta,Tesla,2017-06-21,10664,250,16000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2021.acl-long.155
2021.acl-long.155_gpu.json,Nvidia 1080TI,1,NVIDIA GeForce GTX 1080 Ti,NVIDIA,Pascal,GeForce GTX,2017-03-10,699,250,11000000000,484000000000,11340000000000,,,,11340000000000,45360000000,16,normalized,normalized GeForce GTX shorthand rule,2021.acl-long.155
2021.acl-long.156_gpu.json,Tesla P100,1,NVIDIA Tesla P100 PCIe 16GB,NVIDIA,Pascal,Tesla,2016-06-20,,250,,732200000000,9526000000000,,,,19050000000000,76200000000,16,normalized,normalized NVIDIA special-case rule,2021.acl-long.156
2021.acl-long.157_gpu.json,Tesla V100 32GB,4,NVIDIA Tesla V100 PCIe 32 GB,NVIDIA,Volta,Tesla,2018-03-27,11458,250,32000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2021.acl-long.157
2021.acl-long.158_gpu.json,Titan X,2,NVIDIA GeForce GTX TITAN X,NVIDIA,Maxwell,TITAN,2015-03-17,999,250,12000000000,336600000000,6691000000000,,,,6691000000000,26764000000,28,normalized,normalized NVIDIA special-case rule,2021.acl-long.158
2021.acl-long.158_gpu.json,Titan Xp,1,NVIDIA TITAN Xp,NVIDIA,Pascal,TITAN,2017-04-06,1199,250,12000000000,548000000000,12150000000000,,,,12150000000000,48600000000,16,normalized,alias_match,2021.acl-long.158
2021.acl-long.15_gpu.json,GeForce RTX 2080Ti,,NVIDIA GeForce RTX 2080 Ti,NVIDIA,Turing,GeForce RTX,,,,11000000000,,,,113800000000000,,,,,normalized,normalized GeForce RTX shorthand rule,2021.acl-long.15
2021.acl-long.15_gpu.json,TITAN Xp,,NVIDIA TITAN Xp,NVIDIA,Pascal,TITAN,2017-04-06,1199,250,12000000000,548000000000,12150000000000,,,,12150000000000,48600000000,16,normalized,alias_match,2021.acl-long.15
2021.acl-long.160_gpu.json,NVIDIA V100,1,NVIDIA Tesla V100 PCIe 16 GB,NVIDIA,Volta,Tesla,2017-06-21,10664,250,16000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2021.acl-long.160
2021.acl-long.162_gpu.json,NVIDIA TITAN V,8,NVIDIA Titan V,NVIDIA,Volta,TITAN,2017-12-01,2999,250,12000000000,651000000000,14900000000000,,,,29800000000000,119200000000,12,normalized,exact_match,2021.acl-long.162
2021.acl-long.163_gpu.json,Nvidia P100 16GB,1,NVIDIA Tesla P100 PCIe 16GB,NVIDIA,Pascal,Tesla,2016-06-20,,250,,732200000000,9526000000000,,,,19050000000000,76200000000,16,normalized,normalized NVIDIA special-case rule,2021.acl-long.163
2021.acl-long.164_gpu.json,Nvidia V100 32GB,16,NVIDIA Tesla V100 PCIe 32 GB,NVIDIA,Volta,Tesla,2018-03-27,11458,250,32000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2021.acl-long.164
2021.acl-long.165_gpu.json,RTX 2080,2,NVIDIA GeForce RTX 2080,NVIDIA,Turing,GeForce RTX,,,,8000000000,,,,107000000000000,,,,,normalized,normalized GeForce RTX shorthand rule,2021.acl-long.165
2021.acl-long.166_gpu.json,NVidia Tesla v100,4,NVIDIA Tesla V100 PCIe 16 GB,NVIDIA,Volta,Tesla,2017-06-21,10664,250,16000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2021.acl-long.166
2021.acl-long.167_gpu.json,GTX 1080 Ti,2,NVIDIA GeForce GTX 1080 Ti,NVIDIA,Pascal,GeForce GTX,2017-03-10,699,250,11000000000,484000000000,11340000000000,,,,11340000000000,45360000000,16,normalized,alias_match,2021.acl-long.167
2021.acl-long.167_gpu.json,GTX 1070,2,NVIDIA GeForce GTX 1070,NVIDIA,Pascal,GeForce GTX,,,,8000000000,,,,,,,,,normalized,alias_match,2021.acl-long.167
2021.acl-long.172_gpu.json,v100,1,NVIDIA Tesla V100 PCIe 16 GB,NVIDIA,Volta,Tesla,2017-06-21,10664,250,16000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2021.acl-long.172
2021.acl-long.173_gpu.json,NVIDIA V100,1,NVIDIA Tesla V100 PCIe 16 GB,NVIDIA,Volta,Tesla,2017-06-21,10664,250,16000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2021.acl-long.173
2021.acl-long.177_gpu.json,NVIDIA Tesla V100 16GB,4,NVIDIA Tesla V100 PCIe 16 GB,NVIDIA,Volta,Tesla,2017-06-21,10664,250,16000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2021.acl-long.177
2021.acl-long.180_gpu.json,TITAN RTX 24GB,,NVIDIA TITAN RTX,NVIDIA,Turing,TITAN,,,,24000000000,,,,130500000000000,,,,,normalized,normalized NVIDIA special-case rule,2021.acl-long.180
2021.acl-long.181_gpu.json,NVIDIA Tesla V100 32GB,32,NVIDIA Tesla V100 PCIe 32 GB,NVIDIA,Volta,Tesla,2018-03-27,11458,250,32000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2021.acl-long.181
2021.acl-long.186_gpu.json,GeForce RTX 2080 Ti 11GB,6,NVIDIA GeForce RTX 2080 Ti 11GB,NVIDIA,Turing,GeForce RTX,2018-09-20,999,250,11000000000,616000000000,13450000000000,,113800000000000,,227700000000000,910800000000,12,normalized,alias_match,2021.acl-long.186
2021.acl-long.188_gpu.json,Nvidia GeForce RTX 3090 24G,1,NVIDIA GeForce RTX 3090,NVIDIA,Ampere,GeForce RTX,2020-09-01,1499,350,24000000000,936000000000,35580000000000,,71000000000000,,284000000000000,811428571428.57104,8,normalized,alias_match,2021.acl-long.188
2021.acl-long.190_gpu.json,NVIDIA Tesla V100 16GB,4,NVIDIA Tesla V100 PCIe 16 GB,NVIDIA,Volta,Tesla,2017-06-21,10664,250,16000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2021.acl-long.190
2021.acl-long.191_gpu.json,Titan RTX,1,NVIDIA TITAN RTX,NVIDIA,Turing,TITAN,,,,24000000000,,,,130500000000000,,,,,normalized,alias_match,2021.acl-long.191
2021.acl-long.196_gpu.json,RTX-6000,2,NVIDIA Quadro RTX 6000,NVIDIA,Turing,Quadro,2018-08-13,6300,260,24000000000,672000000000,16309999999999.9,,89200000000000,,32620000000000,125461538461.53799,12,normalized,normalized RTX professional special-case rule,2021.acl-long.196
2021.acl-long.197_gpu.json,Titan Xp,1,NVIDIA TITAN Xp,NVIDIA,Pascal,TITAN,2017-04-06,1199,250,12000000000,548000000000,12150000000000,,,,12150000000000,48600000000,16,normalized,alias_match,2021.acl-long.197
2021.acl-long.199_gpu.json,TitanX,1,NVIDIA GeForce GTX TITAN X,NVIDIA,Maxwell,TITAN,2015-03-17,999,250,12000000000,336600000000,6691000000000,,,,6691000000000,26764000000,28,normalized,normalized NVIDIA special-case rule,2021.acl-long.199
2021.acl-long.1_gpu.json,GeForce RTX 2060 8GB,1,NVIDIA GeForce RTX 2060 SUPER,NVIDIA,Turing,GeForce RTX,,,,8000000000,,,,,,,,,normalized,manual_default_variant_rule,2021.acl-long.1
2021.acl-long.202_gpu.json,Nvidia Tesla V100 32GB,32,NVIDIA Tesla V100 PCIe 32 GB,NVIDIA,Volta,Tesla,2018-03-27,11458,250,32000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2021.acl-long.202
2021.acl-long.202_gpu.json,Nvidia Tesla V100 32GB,64,NVIDIA Tesla V100 PCIe 32 GB,NVIDIA,Volta,Tesla,2018-03-27,11458,250,32000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2021.acl-long.202
2021.acl-long.203_gpu.json,Nvidia GTX 1080Ti,1,NVIDIA GeForce GTX 1080 Ti,NVIDIA,Pascal,GeForce GTX,2017-03-10,699,250,11000000000,484000000000,11340000000000,,,,11340000000000,45360000000,16,normalized,alias_match,2021.acl-long.203
2021.acl-long.204_gpu.json,NVIDIA V100,,NVIDIA Tesla V100 PCIe 16 GB,NVIDIA,Volta,Tesla,2017-06-21,10664,250,16000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2021.acl-long.204
2021.acl-long.205_gpu.json,RTX 3090,1,NVIDIA GeForce RTX 3090,NVIDIA,Ampere,GeForce RTX,2020-09-01,1499,350,24000000000,936000000000,35580000000000,,71000000000000,,284000000000000,811428571428.57104,8,normalized,normalized GeForce RTX shorthand rule,2021.acl-long.205
2021.acl-long.205_gpu.json,RTX 1080TI,1,NVIDIA GeForce GTX 1080 Ti,NVIDIA,Pascal,GeForce GTX,2017-03-10,699,250,11000000000,484000000000,11340000000000,,,,11340000000000,45360000000,16,normalized,normalized GeForce GTX shorthand rule,2021.acl-long.205
2021.acl-long.206_gpu.json,Tesla P100,1,NVIDIA Tesla P100 PCIe 16GB,NVIDIA,Pascal,Tesla,2016-06-20,,250,,732200000000,9526000000000,,,,19050000000000,76200000000,16,normalized,normalized NVIDIA special-case rule,2021.acl-long.206
2021.acl-long.209_gpu.json,Titan V,1,NVIDIA Titan V,NVIDIA,Volta,TITAN,2017-12-01,2999,250,12000000000,651000000000,14900000000000,,,,29800000000000,119200000000,12,normalized,alias_match,2021.acl-long.209
2021.acl-long.20_gpu.json,RTX3090,1,NVIDIA GeForce RTX 3090,NVIDIA,Ampere,GeForce RTX,2020-09-01,1499,350,24000000000,936000000000,35580000000000,,71000000000000,,284000000000000,811428571428.57104,8,normalized,normalized GeForce RTX shorthand rule,2021.acl-long.20
2021.acl-long.210_gpu.json,Tesla T4,1,NVIDIA Tesla T4,NVIDIA,Turing,Tesla,2018-09-13,,70,16000000000,320000000000,8141000000000,,130500000000000,,65129999999999.898,930428571428.56995,12,normalized,alias_match,2021.acl-long.210
2021.acl-long.215_gpu.json,NVIDIA 3090 24GiB,1,NVIDIA GeForce RTX 3090,NVIDIA,Ampere,GeForce RTX,2020-09-01,1499,350,24000000000,936000000000,35580000000000,,71000000000000,,284000000000000,811428571428.57104,8,normalized,normalized GeForce RTX shorthand rule,2021.acl-long.215
2021.acl-long.217_gpu.json,NVIDIA GeForce RTX 3090 24GB,1,NVIDIA GeForce RTX 3090,NVIDIA,Ampere,GeForce RTX,2020-09-01,1499,350,24000000000,936000000000,35580000000000,,71000000000000,,284000000000000,811428571428.57104,8,normalized,alias_match,2021.acl-long.217
2021.acl-long.218_gpu.json,NVIDIA GeForce RTX 2080 Ti 11GB,1,NVIDIA GeForce RTX 2080 Ti 11GB,NVIDIA,Turing,GeForce RTX,2018-09-20,999,250,11000000000,616000000000,13450000000000,,113800000000000,,227700000000000,910800000000,12,normalized,exact_match,2021.acl-long.218
2021.acl-long.224_gpu.json,K80,8,NVIDIA Tesla K80,NVIDIA,Kepler,Tesla,2014-11-17,5000,300,24000000000,241000000000,8126000000000,,,,8126000000000,27086666666.666698,28,normalized,normalized NVIDIA special-case rule,2021.acl-long.224
2021.acl-long.225_gpu.json,Nvidia V100,4,NVIDIA Tesla V100 PCIe 16 GB,NVIDIA,Volta,Tesla,2017-06-21,10664,250,16000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2021.acl-long.225
2021.acl-long.226_gpu.json,TITAN X Pascal,1,NVIDIA GeForce GTX TITAN X,NVIDIA,Maxwell,TITAN,2015-03-17,999,250,12000000000,336600000000,6691000000000,,,,6691000000000,26764000000,28,normalized,normalized NVIDIA special-case rule,2021.acl-long.226
2021.acl-long.226_gpu.json,V100,1,NVIDIA Tesla V100 PCIe 16 GB,NVIDIA,Volta,Tesla,2017-06-21,10664,250,16000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2021.acl-long.226
2021.acl-long.230_gpu.json,Nvidia GeForce RTX2080 TI,4,NVIDIA GeForce RTX 2080 Ti,NVIDIA,Turing,GeForce RTX,,,,11000000000,,,,113800000000000,,,,,normalized,exact_match,2021.acl-long.230
2021.acl-long.231_gpu.json,Nvidia V100 16GB,1,NVIDIA Tesla V100 PCIe 16 GB,NVIDIA,Volta,Tesla,2017-06-21,10664,250,16000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2021.acl-long.231
2021.acl-long.232_gpu.json,NVIDIA GeForce RTX 2080 Ti,,NVIDIA GeForce RTX 2080 Ti,NVIDIA,Turing,GeForce RTX,,,,11000000000,,,,113800000000000,,,,,normalized,exact_match,2021.acl-long.232
2021.acl-long.236_gpu.json,Tsela V100,8,NVIDIA Tesla V100 PCIe 16 GB,NVIDIA,Volta,Tesla,2017-06-21,10664,250,16000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,manual_default_variant_rule,2021.acl-long.236
2021.acl-long.238_gpu.json,Tesla P100 16GB,1,NVIDIA Tesla P100 PCIe 16GB,NVIDIA,Pascal,Tesla,2016-06-20,,250,,732200000000,9526000000000,,,,19050000000000,76200000000,16,normalized,normalized NVIDIA special-case rule,2021.acl-long.238
2021.acl-long.23_gpu.json,GTX 1080Ti,1,NVIDIA GeForce GTX 1080 Ti,NVIDIA,Pascal,GeForce GTX,2017-03-10,699,250,11000000000,484000000000,11340000000000,,,,11340000000000,45360000000,16,normalized,alias_match,2021.acl-long.23
2021.acl-long.240_gpu.json,V100 32GB,8,NVIDIA Tesla V100 PCIe 32 GB,NVIDIA,Volta,Tesla,2018-03-27,11458,250,32000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2021.acl-long.240
2021.acl-long.240_gpu.json,V100 32GB,16,NVIDIA Tesla V100 PCIe 32 GB,NVIDIA,Volta,Tesla,2018-03-27,11458,250,32000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2021.acl-long.240
2021.acl-long.243_gpu.json,Nvidia Tesla V100 32GB,1,NVIDIA Tesla V100 PCIe 32 GB,NVIDIA,Volta,Tesla,2018-03-27,11458,250,32000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2021.acl-long.243
2021.acl-long.243_gpu.json,A100 40GB,1,NVIDIA A100,NVIDIA,Ampere,Datacenter A-series,2020-03-01,,400,40000000000,1560000000000,19500000000000,156000000000000,312000000000000,,624000000000000,1560000000000,7,normalized,manual_default_variant_rule,2021.acl-long.243
2021.acl-long.243_gpu.json,Titan RTX 24GB,1,NVIDIA TITAN RTX,NVIDIA,Turing,TITAN,,,,24000000000,,,,130500000000000,,,,,normalized,normalized NVIDIA special-case rule,2021.acl-long.243
2021.acl-long.247_gpu.json,Tesla V100,1,NVIDIA Tesla V100 PCIe 16 GB,NVIDIA,Volta,Tesla,2017-06-21,10664,250,16000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2021.acl-long.247
2021.acl-long.252_gpu.json,Tesla V100 32GB,1,NVIDIA Tesla V100 PCIe 32 GB,NVIDIA,Volta,Tesla,2018-03-27,11458,250,32000000000,897000000000,14130000000000,,112000000000000,,112000000000000,448000000000,12,normalized,normalized NVIDIA special-case rule,2021.acl-long.252
