paper_id,is_strict,is_lb1_gfimp,paper_year,paper_venue,paper_max_row_compute_capability,paper_max_row_compute_capability_gfimp_lb1,n_organizations,has_company,has_education,has_industry_academia,has_cross_sector,has_international_collab,topic,max_tflops_raw,max_tflops_lb1,log10_max_tflops_raw,log10_max_tflops_lb1,log1p_n_organizations,Company_i,IndustryAcademia_i,CrossSector_i,International_i,nOrganizations_i,log1p_nOrganizations_i,year_fe,topic_fe,venue_fe
2020.emnlp-main.129,1,1,2020,EMNLP,910400000000000.0,910400000000000,2,1,1,1,1,0,Information Extraction,910.4,910.4,2.959232249050996,2.959232249050996,1.0986122886681098,1,1,1,0,2,1.0986122886681098,2020,Information Extraction,EMNLP
2020.emnlp-main.130,0,1,2020,EMNLP,,9526000000000,2,0,1,0,1,1,NLP and Symbolic Reasoning,,9.526,,0.9789105771755716,1.0986122886681098,0,0,1,1,2,1.0986122886681098,2020,NLP and Symbolic Reasoning,EMNLP
2020.emnlp-main.132,1,1,2020,EMNLP,130500000000000.0,130500000000000,3,1,1,1,1,0,Information Extraction,130.5,130.5,2.1156105116742996,2.1156105116742996,1.3862943611198906,1,1,1,0,3,1.3862943611198906,2020,Information Extraction,EMNLP
2020.emnlp-main.136,0,1,2020,EMNLP,,8873000000000,2,0,1,0,0,0,Summarization,,8.873,,0.9480704815189411,1.0986122886681098,0,0,0,0,2,1.0986122886681098,2020,Summarization,EMNLP
2020.emnlp-main.140,0,1,2020,EMNLP,,11340000000000,1,0,1,0,0,0,Information Extraction,,11.34,,1.0546130545568877,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2020,Information Extraction,EMNLP
2020.emnlp-main.143,1,1,2020,EMNLP,107000000000000.0,107000000000000,1,0,1,0,0,0,"Multimodality and Language Grounding to Vision, Robotics and Beyond",107.0,107.0,2.0293837776852097,2.0293837776852097,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2020,"Multimodality and Language Grounding to Vision, Robotics and Beyond",EMNLP
2020.emnlp-main.144,0,1,2020,EMNLP,,113800000000000,2,0,1,0,1,0,"Multimodality and Language Grounding to Vision, Robotics and Beyond",,113.8,,2.056142262059052,1.0986122886681098,0,0,1,0,2,1.0986122886681098,2020,"Multimodality and Language Grounding to Vision, Robotics and Beyond",EMNLP
2020.emnlp-main.145,1,1,2020,EMNLP,2496000000000000.0,2496000000000000,3,1,1,1,1,1,"Multimodality and Language Grounding to Vision, Robotics and Beyond",2496.0,2496.0,3.397244581010386,3.397244581010386,1.3862943611198906,1,1,1,1,3,1.3862943611198906,2020,"Multimodality and Language Grounding to Vision, Robotics and Beyond",EMNLP
2020.emnlp-main.147,0,1,2020,EMNLP,,113800000000000,1,0,1,0,0,0,Dialogue and Interactive Systems,,113.8,,2.056142262059052,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2020,Dialogue and Interactive Systems,EMNLP
2020.emnlp-main.148,0,1,2020,EMNLP,,6691000000000,3,0,1,0,1,0,Dialogue and Interactive Systems,,6.691,,0.8254910298794309,1.3862943611198906,0,0,1,0,3,1.3862943611198906,2020,Dialogue and Interactive Systems,EMNLP
2020.emnlp-main.15,0,1,2020,EMNLP,,8126000000000,4,1,1,1,1,1,Interpretability and Analysis of Models for NLP,,8.126,,0.9098768179903928,1.6094379124341003,1,1,1,1,4,1.6094379124341003,2020,Interpretability and Analysis of Models for NLP,EMNLP
2020.emnlp-main.150,1,1,2020,EMNLP,448000000000000.0,448000000000000,2,1,1,1,1,0,Dialogue and Interactive Systems,448.0,448.0,2.651278013998144,2.651278013998144,1.0986122886681098,1,1,1,0,2,1.0986122886681098,2020,Dialogue and Interactive Systems,EMNLP
2020.emnlp-main.152,0,1,2020,EMNLP,,11760000000000,5,1,1,1,1,1,"Speech Recognition, Text-to-Speech and Spoken Language Understanding",,11.76,,1.0704073217401198,1.791759469228055,1,1,1,1,5,1.791759469228055,2020,"Speech Recognition, Text-to-Speech and Spoken Language Understanding",EMNLP
2020.emnlp-main.154,0,1,2020,EMNLP,,14900000000000,1,0,1,0,0,0,"Ethics, Bias, and Fairness",,14.9,,1.173186268412274,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2020,"Ethics, Bias, and Fairness",EMNLP
2020.emnlp-main.155,0,1,2020,EMNLP,,11340000000000,1,0,1,0,0,0,"Ethics, Bias, and Fairness",,11.34,,1.0546130545568877,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2020,"Ethics, Bias, and Fairness",EMNLP
2020.emnlp-main.158,0,1,2020,EMNLP,,113800000000000,1,0,1,0,0,0,"Multimodality and Language Grounding to Vision, Robotics and Beyond",,113.8,,2.056142262059052,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2020,"Multimodality and Language Grounding to Vision, Robotics and Beyond",EMNLP
2020.emnlp-main.16,0,1,2020,EMNLP,,14900000000000,1,0,1,0,0,0,Language Modeling,,14.9,,1.173186268412274,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2020,Language Modeling,EMNLP
2020.emnlp-main.160,1,1,2020,EMNLP,2496000000000000.0,2496000000000000,2,0,1,0,1,0,"Multimodality and Language Grounding to Vision, Robotics and Beyond",2496.0,2496.0,3.397244581010386,3.397244581010386,1.0986122886681098,0,0,1,0,2,1.0986122886681098,2020,"Multimodality and Language Grounding to Vision, Robotics and Beyond",EMNLP
2020.emnlp-main.161,1,1,2020,EMNLP,1792000000000000.0,1792000000000000,1,1,0,0,0,0,"Multimodality and Language Grounding to Vision, Robotics and Beyond",1792.0,1792.0,3.2533380053261065,3.2533380053261065,0.6931471805599453,1,0,0,0,1,0.6931471805599453,2020,"Multimodality and Language Grounding to Vision, Robotics and Beyond",EMNLP
2020.emnlp-main.162,1,1,2020,EMNLP,448000000000000.0,448000000000000,1,0,1,0,0,0,"Multimodality and Language Grounding to Vision, Robotics and Beyond",448.0,448.0,2.651278013998144,2.651278013998144,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2020,"Multimodality and Language Grounding to Vision, Robotics and Beyond",EMNLP
2020.emnlp-main.164,1,1,2020,EMNLP,113800000000000.0,113800000000000,1,0,1,0,0,0,Information Extraction,113.8,113.8,2.056142262059052,2.056142262059052,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2020,Information Extraction,EMNLP
2020.emnlp-main.165,0,1,2020,EMNLP,,113800000000000,3,1,1,1,1,0,Clinical and Biomedical Applications,,113.8,,2.056142262059052,1.3862943611198906,1,1,1,0,3,1.3862943611198906,2020,Clinical and Biomedical Applications,EMNLP
2020.emnlp-main.166,0,1,2020,EMNLP,,11760000000000,1,1,0,0,0,0,"Multimodality and Language Grounding to Vision, Robotics and Beyond",,11.76,,1.0704073217401198,0.6931471805599453,1,0,0,0,1,0.6931471805599453,2020,"Multimodality and Language Grounding to Vision, Robotics and Beyond",EMNLP
2020.emnlp-main.169,0,1,2020,EMNLP,,8873000000000,5,1,1,1,1,1,Generation,,8.873,,0.9480704815189411,1.791759469228055,1,1,1,1,5,1.791759469228055,2020,Generation,EMNLP
2020.emnlp-main.17,0,1,2020,EMNLP,,45360000000000,4,1,1,1,1,0,Machine Learning for NLP,,45.36,,1.6566730458848502,1.6094379124341003,1,1,1,0,4,1.6094379124341003,2020,Machine Learning for NLP,EMNLP
2020.emnlp-main.171,0,1,2020,EMNLP,,113800000000000,5,0,1,0,1,1,Machine Learning for NLP,,113.8,,2.056142262059052,1.791759469228055,0,0,1,1,5,1.791759469228055,2020,Machine Learning for NLP,EMNLP
2020.emnlp-main.174,0,1,2020,EMNLP,,112000000000000,2,0,1,0,0,1,Efficient Methods for NLP,,112.0,,2.0492180226701815,1.0986122886681098,0,0,0,1,2,1.0986122886681098,2020,Efficient Methods for NLP,EMNLP
2020.emnlp-main.175,0,1,2020,EMNLP,,48600000000000,4,1,1,1,1,0,Machine Translation,,48.6,,1.6866362692622934,1.6094379124341003,1,1,1,0,4,1.6094379124341003,2020,Machine Translation,EMNLP
2020.emnlp-main.176,1,1,2020,EMNLP,448000000000000.0,448000000000000,2,1,1,1,1,0,Machine Translation,448.0,448.0,2.651278013998144,2.651278013998144,1.0986122886681098,1,1,1,0,2,1.0986122886681098,2020,Machine Translation,EMNLP
2020.emnlp-main.179,1,1,2020,EMNLP,2496000000000000.0,2496000000000000,3,1,1,1,1,1,Multilingualism and Cross-Lingual NLP,2496.0,2496.0,3.397244581010386,3.397244581010386,1.3862943611198906,1,1,1,1,3,1.3862943611198906,2020,Multilingualism and Cross-Lingual NLP,EMNLP
2020.emnlp-main.18,1,1,2020,EMNLP,224000000000000.0,224000000000000,2,0,1,0,0,0,"Syntax: Tagging, Chunking and Parsing",224.0,224.0,2.3502480183341627,2.3502480183341627,1.0986122886681098,0,0,0,0,2,1.0986122886681098,2020,"Syntax: Tagging, Chunking and Parsing",EMNLP
2020.emnlp-main.180,0,1,2020,EMNLP,,112000000000000,1,0,1,0,0,0,Multilingualism and Cross-Lingual NLP,,112.0,,2.0492180226701815,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2020,Multilingualism and Cross-Lingual NLP,EMNLP
2020.emnlp-main.181,0,1,2020,EMNLP,,11340000000000,2,1,1,1,1,0,Information Extraction,,11.34,,1.0546130545568877,1.0986122886681098,1,1,1,0,2,1.0986122886681098,2020,Information Extraction,EMNLP
2020.emnlp-main.184,1,1,2020,EMNLP,113800000000000.0,113800000000000,3,0,1,0,0,1,Machine Translation,113.8,113.8,2.056142262059052,2.056142262059052,1.3862943611198906,0,0,0,1,3,1.3862943611198906,2020,Machine Translation,EMNLP
2020.emnlp-main.187,0,1,2020,EMNLP,,38104000000000,1,0,1,0,0,0,Multilingualism and Cross-Lingual NLP,,38.104,,1.580970568503534,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2020,Multilingualism and Cross-Lingual NLP,EMNLP
2020.emnlp-main.188,0,1,2020,EMNLP,,16252000000000,2,0,1,0,0,1,NLP Applications,,16.252,,1.210906813654374,1.0986122886681098,0,0,0,1,2,1.0986122886681098,2020,NLP Applications,EMNLP
2020.emnlp-main.189,0,1,2020,EMNLP,,312000000000000,2,1,1,1,1,0,Question Answering,,312.0,,2.494154594018443,1.0986122886681098,1,1,1,0,2,1.0986122886681098,2020,Question Answering,EMNLP
2020.emnlp-main.19,1,1,2020,EMNLP,112000000000000.0,112000000000000,1,1,0,0,0,0,Language Modeling,112.0,112.0,2.0492180226701815,2.0492180226701815,0.6931471805599453,1,0,0,0,1,0.6931471805599453,2020,Language Modeling,EMNLP
2020.emnlp-main.190,1,1,2020,EMNLP,112000000000000.0,112000000000000,1,1,0,0,0,0,Question Answering,112.0,112.0,2.0492180226701815,2.0492180226701815,0.6931471805599453,1,0,0,0,1,0.6931471805599453,2020,Question Answering,EMNLP
2020.emnlp-main.191,0,1,2020,EMNLP,,6691000000000,3,1,1,1,1,1,Dialogue and Interactive Systems,,6.691,,0.8254910298794309,1.3862943611198906,1,1,1,1,3,1.3862943611198906,2020,Dialogue and Interactive Systems,EMNLP
2020.emnlp-main.193,0,1,2020,EMNLP,,47040000000000,3,1,1,1,1,1,Machine Learning for NLP,,47.04,,1.672467313068082,1.3862943611198906,1,1,1,1,3,1.3862943611198906,2020,Machine Learning for NLP,EMNLP
2020.emnlp-main.194,1,1,2020,EMNLP,112000000000000.0,130500000000000,1,0,1,0,0,0,Information Retrieval and Text Mining,112.0,130.5,2.0492180226701815,2.1156105116742996,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2020,Information Retrieval and Text Mining,EMNLP
2020.emnlp-main.195,0,1,2020,EMNLP,,6691000000000,1,0,1,0,0,0,Multilingualism and Cross-Lingual NLP,,6.691,,0.8254910298794309,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2020,Multilingualism and Cross-Lingual NLP,EMNLP
2020.emnlp-main.197,0,1,2020,EMNLP,,11340000000000,1,0,1,0,0,0,Computational Social Science and Cultural Analytics,,11.34,,1.0546130545568877,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2020,Computational Social Science and Cultural Analytics,EMNLP
2020.emnlp-main.198,1,1,2020,EMNLP,113800000000000.0,113800000000000,2,1,1,1,1,0,Clinical and Biomedical Applications,113.8,113.8,2.056142262059052,2.056142262059052,1.0986122886681098,1,1,1,0,2,1.0986122886681098,2020,Clinical and Biomedical Applications,EMNLP
2020.emnlp-main.2,0,1,2020,EMNLP,,12150000000000,2,0,1,0,0,1,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",,12.15,,1.084576277934331,1.0986122886681098,0,0,0,1,2,1.0986122886681098,2020,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",EMNLP
2020.emnlp-main.203,0,1,2020,EMNLP,,45360000000000,1,0,1,0,0,0,Machine Translation,,45.36,,1.6566730458848502,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2020,Machine Translation,EMNLP
2020.emnlp-main.21,0,1,2020,EMNLP,,112000000000000,1,0,1,0,0,0,Interpretability and Analysis of Models for NLP,,112.0,,2.0492180226701815,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2020,Interpretability and Analysis of Models for NLP,EMNLP
2020.emnlp-main.213,1,1,2020,EMNLP,130500000000000.0,130500000000000,1,0,0,0,0,0,Machine Translation,130.5,130.5,2.1156105116742996,2.1156105116742996,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2020,Machine Translation,EMNLP
2020.emnlp-main.214,1,1,2020,EMNLP,910400000000000.0,910400000000000,1,0,1,0,0,0,Machine Translation,910.4,910.4,2.959232249050996,2.959232249050996,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2020,Machine Translation,EMNLP
2020.emnlp-main.215,0,1,2020,EMNLP,,11340000000000,2,1,1,1,1,1,Multilingualism and Cross-Lingual NLP,,11.34,,1.0546130545568877,1.0986122886681098,1,1,1,1,2,1.0986122886681098,2020,Multilingualism and Cross-Lingual NLP,EMNLP
2020.emnlp-main.216,0,1,2020,EMNLP,,76208000000000,3,1,1,1,1,0,Machine Translation,,76.208,,1.8820005641675153,1.3862943611198906,1,1,1,0,3,1.3862943611198906,2020,Machine Translation,EMNLP
2020.emnlp-main.217,1,1,2020,EMNLP,89200000000000.0,89200000000000,1,1,0,0,0,0,Machine Translation,89.2,89.2,1.9503648543761232,1.9503648543761232,0.6931471805599453,1,0,0,0,1,0.6931471805599453,2020,Machine Translation,EMNLP
2020.emnlp-main.22,1,1,2020,EMNLP,110000000000000.0,110000000000000,1,0,1,0,0,0,"Linguistic Theories, Cognitive Modeling, and Psycholinguistics",110.0,110.0,2.041392685158225,2.041392685158225,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2020,"Linguistic Theories, Cognitive Modeling, and Psycholinguistics",EMNLP
2020.emnlp-main.226,1,1,2020,EMNLP,1.792e+16,17920000000000000,2,1,1,1,1,1,Generation,17920.0,17920.0,4.253338005326106,4.253338005326106,1.0986122886681098,1,1,1,1,2,1.0986122886681098,2020,Generation,EMNLP
2020.emnlp-main.227,1,1,2020,EMNLP,112000000000000.0,112000000000000,2,1,1,1,1,0,Generation,112.0,112.0,2.0492180226701815,2.0492180226701815,1.0986122886681098,1,1,1,0,2,1.0986122886681098,2020,Generation,EMNLP
2020.emnlp-main.228,0,1,2020,EMNLP,,48600000000000,1,0,1,0,0,0,NLP Applications,,48.6,,1.6866362692622934,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2020,NLP Applications,EMNLP
2020.emnlp-main.230,0,1,2020,EMNLP,,22680000000000,2,1,1,1,1,1,Generation,,22.68,,1.355643050220869,1.0986122886681098,1,1,1,1,2,1.0986122886681098,2020,Generation,EMNLP
2020.emnlp-main.233,1,1,2020,EMNLP,112000000000000.0,112000000000000,1,0,1,0,0,0,Efficient Methods for NLP,112.0,112.0,2.0492180226701815,2.0492180226701815,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2020,Efficient Methods for NLP,EMNLP
2020.emnlp-main.235,1,1,2020,EMNLP,112000000000000.0,112000000000000,2,0,1,0,0,0,Machine Learning for NLP,112.0,112.0,2.0492180226701815,2.0492180226701815,1.0986122886681098,0,0,0,0,2,1.0986122886681098,2020,Machine Learning for NLP,EMNLP
2020.emnlp-main.238,1,1,2020,EMNLP,112000000000000.0,112000000000000,2,0,1,0,0,1,Multilingualism and Cross-Lingual NLP,112.0,112.0,2.0492180226701815,2.0492180226701815,1.0986122886681098,0,0,0,1,2,1.0986122886681098,2020,Multilingualism and Cross-Lingual NLP,EMNLP
2020.emnlp-main.24,1,1,2020,EMNLP,113800000000000.0,113800000000000,1,0,1,0,0,0,Human-Centered NLP and Human-AI Interaction,113.8,113.8,2.056142262059052,2.056142262059052,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2020,Human-Centered NLP and Human-AI Interaction,EMNLP
2020.emnlp-main.243,1,1,2020,EMNLP,112000000000000.0,112000000000000,1,0,1,0,0,0,Dialogue and Interactive Systems,112.0,112.0,2.0492180226701815,2.0492180226701815,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2020,Dialogue and Interactive Systems,EMNLP
2020.emnlp-main.244,0,1,2020,EMNLP,,6691000000000,1,0,1,0,0,0,Question Answering,,6.691,,0.8254910298794309,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2020,Question Answering,EMNLP
2020.emnlp-main.246,0,1,2020,EMNLP,,12150000000000,2,0,1,0,0,1,Question Answering,,12.15,,1.084576277934331,1.0986122886681098,0,0,0,1,2,1.0986122886681098,2020,Question Answering,EMNLP
2020.emnlp-main.248,0,1,2020,EMNLP,,12150000000000,3,1,1,1,1,1,Question Answering,,12.15,,1.084576277934331,1.3862943611198906,1,1,1,1,3,1.3862943611198906,2020,Question Answering,EMNLP
2020.emnlp-main.250,0,1,2020,EMNLP,,9526000000000,2,1,1,1,1,0,Information Retrieval and Text Mining,,9.526,,0.9789105771755716,1.0986122886681098,1,1,1,0,2,1.0986122886681098,2020,Information Retrieval and Text Mining,EMNLP
2020.emnlp-main.251,1,1,2020,EMNLP,130500000000000.0,130500000000000,2,1,0,0,0,0,Generation,130.5,130.5,2.1156105116742996,2.1156105116742996,1.0986122886681098,1,0,0,0,2,1.0986122886681098,2020,Generation,EMNLP
2020.emnlp-main.253,1,1,2020,EMNLP,227600000000000.0,227600000000000,2,0,1,0,0,0,Information Extraction,227.6,227.6,2.3571722577230334,2.3571722577230334,1.0986122886681098,0,0,0,0,2,1.0986122886681098,2020,Information Extraction,EMNLP
2020.emnlp-main.255,0,1,2020,EMNLP,,26764000000000,1,0,1,0,0,0,Interpretability and Analysis of Models for NLP,,26.764,,1.4275510212073932,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2020,Interpretability and Analysis of Models for NLP,EMNLP
2020.emnlp-main.256,1,1,2020,EMNLP,261000000000000.0,261000000000000,1,0,1,0,0,0,Interpretability and Analysis of Models for NLP,261.0,261.0,2.416640507338281,2.416640507338281,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2020,Interpretability and Analysis of Models for NLP,EMNLP
2020.emnlp-main.26,0,1,2020,EMNLP,,11340000000000,1,0,1,0,0,0,Dialogue and Interactive Systems,,11.34,,1.0546130545568877,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2020,Dialogue and Interactive Systems,EMNLP
2020.emnlp-main.263,0,1,2020,EMNLP,,6691000000000,1,0,1,0,0,0,Interpretability and Analysis of Models for NLP,,6.691,,0.8254910298794309,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2020,Interpretability and Analysis of Models for NLP,EMNLP
2020.emnlp-main.264,1,1,2020,EMNLP,448000000000000.0,448000000000000,1,1,0,0,0,0,"Multimodality and Language Grounding to Vision, Robotics and Beyond",448.0,448.0,2.651278013998144,2.651278013998144,0.6931471805599453,1,0,0,0,1,0.6931471805599453,2020,"Multimodality and Language Grounding to Vision, Robotics and Beyond",EMNLP
2020.emnlp-main.265,0,1,2020,EMNLP,,113800000000000,1,0,1,0,0,0,"Multimodality and Language Grounding to Vision, Robotics and Beyond",,113.8,,2.056142262059052,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2020,"Multimodality and Language Grounding to Vision, Robotics and Beyond",EMNLP
2020.emnlp-main.267,0,1,2020,EMNLP,,8873000000000,3,1,1,1,1,0,Dialogue and Interactive Systems,,8.873,,0.9480704815189411,1.3862943611198906,1,1,1,0,3,1.3862943611198906,2020,Dialogue and Interactive Systems,EMNLP
2020.emnlp-main.269,1,1,2020,EMNLP,448000000000000.0,448000000000000,2,1,1,1,1,1,"Multimodality and Language Grounding to Vision, Robotics and Beyond",448.0,448.0,2.651278013998144,2.651278013998144,1.0986122886681098,1,1,1,1,2,1.0986122886681098,2020,"Multimodality and Language Grounding to Vision, Robotics and Beyond",EMNLP
2020.emnlp-main.271,0,1,2020,EMNLP,,8126000000000,3,0,1,0,1,0,"Multimodality and Language Grounding to Vision, Robotics and Beyond",,8.126,,0.9098768179903928,1.3862943611198906,0,0,1,0,3,1.3862943611198906,2020,"Multimodality and Language Grounding to Vision, Robotics and Beyond",EMNLP
2020.emnlp-main.273,0,1,2020,EMNLP,,112000000000000,2,0,1,0,1,0,Dialogue and Interactive Systems,,112.0,,2.0492180226701815,1.0986122886681098,0,0,1,0,2,1.0986122886681098,2020,Dialogue and Interactive Systems,EMNLP
2020.emnlp-main.277,0,1,2020,EMNLP,,90720000000000,4,1,1,1,1,0,Dialogue and Interactive Systems,,90.72,,1.9577030415488315,1.6094379124341003,1,1,1,0,4,1.6094379124341003,2020,Dialogue and Interactive Systems,EMNLP
2020.emnlp-main.278,1,1,2020,EMNLP,112000000000000.0,112000000000000,1,1,0,0,0,0,Dialogue and Interactive Systems,112.0,112.0,2.0492180226701815,2.0492180226701815,0.6931471805599453,1,0,0,0,1,0.6931471805599453,2020,Dialogue and Interactive Systems,EMNLP
2020.emnlp-main.279,1,1,2020,EMNLP,107000000000000.0,107000000000000,2,1,0,0,0,1,Dialogue and Interactive Systems,107.0,107.0,2.0293837776852097,2.0293837776852097,1.0986122886681098,1,0,0,1,2,1.0986122886681098,2020,Dialogue and Interactive Systems,EMNLP
2020.emnlp-main.28,1,1,2020,EMNLP,112000000000000.0,112000000000000,1,1,0,0,0,0,Dialogue and Interactive Systems,112.0,112.0,2.0492180226701815,2.0492180226701815,0.6931471805599453,1,0,0,0,1,0.6931471805599453,2020,Dialogue and Interactive Systems,EMNLP
2020.emnlp-main.280,0,1,2020,EMNLP,,112000000000000,2,1,1,1,1,0,Dialogue and Interactive Systems,,112.0,,2.0492180226701815,1.0986122886681098,1,1,1,0,2,1.0986122886681098,2020,Dialogue and Interactive Systems,EMNLP
2020.emnlp-main.282,0,1,2020,EMNLP,,4981000000000,4,0,1,0,0,1,Machine Learning for NLP,,4.981,,0.6973165417323833,1.6094379124341003,0,0,0,1,4,1.6094379124341003,2020,Machine Learning for NLP,EMNLP
2020.emnlp-main.285,0,1,2020,EMNLP,,11340000000000,1,0,1,0,0,0,Semantics: Lexical and Sentence-Level,,11.34,,1.0546130545568877,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2020,Semantics: Lexical and Sentence-Level,EMNLP
2020.emnlp-main.291,0,1,2020,EMNLP,,11340000000000,1,0,1,0,0,0,Computational Social Science and Cultural Analytics,,11.34,,1.0546130545568877,0.6931471805599453,0,0,0,0,1,0.6931471805599453,2020,Computational Social Science and Cultural Analytics,EMNLP
