paper_id,track,year,venue,is_disclosed,is_strict,is_lb1_gfimp,paper_gpu_num_total,paper_max_row_compute_capability,paper_max_row_compute_capability_gfimp_lb1,team_size,cited_by_count,openalex_field_normalized_percentile,primary_topic,n_organizations
2020.findings-emnlp.86,findings,2020,emnlp,1,0,1,1,,9526000000000,3,1,0.54999503999999999,"Syntax: Tagging, Chunking and Parsing",2
2020.findings-emnlp.87,findings,2020,emnlp,1,1,1,1,112000000000000,112000000000000,8,5,0.74524186999999997,Information Extraction,2
2020.findings-emnlp.89,findings,2020,emnlp,1,1,1,1,112000000000000,112000000000000,5,3,0.70096983000000002,"Syntax: Tagging, Chunking and Parsing",3
2020.findings-emnlp.90,findings,2020,emnlp,1,1,1,1,113800000000000,113800000000000,9,97,0.98384638000000002,Efficient Methods for NLP,5
2020.findings-emnlp.92,findings,2020,emnlp,1,1,1,4,448000000000000,448000000000000,2,35,0.95318568000000004,Language Modeling,2
2020.findings-emnlp.94,findings,2020,emnlp,1,1,1,1,112000000000000,112000000000000,4,0,0.1283861,Generation,1
2020.findings-emnlp.97,findings,2020,emnlp,1,0,1,,,6691000000000,3,4,0.73373147000000005,Interpretability and Analysis of Models for NLP,1
2020.findings-emnlp.99,findings,2020,emnlp,1,1,1,1,130500000000000,130500000000000,3,25,0.84942302999999997,Information Extraction,1
2021.findings-acl.1,findings,2021,acl,1,1,1,4,448000000000000,448000000000000,3,5,0.76009384999999996,Question Answering,2
2021.findings-acl.10,findings,2021,acl,1,1,1,8,1000000000000000,1000000000000000,3,8,0.82229176999999998,Resources and Evaluation,4
2021.findings-acl.100,findings,2021,acl,1,1,1,19,1792000000000000,1792000000000000,6,29,0.92422950999999998,"Syntax: Tagging, Chunking and Parsing",3
2021.findings-acl.101,findings,2021,acl,1,0,1,1,,11760000000000,5,40,0.95865522999999997,Machine Learning for NLP,1
2021.findings-acl.102,findings,2021,acl,1,1,1,16,1792000000000000,1792000000000000,6,56,0.97283633000000003,Question Answering,1
2021.findings-acl.103,findings,2021,acl,1,0,1,,,312000000000000,3,26,0.92750279999999996,Machine Learning for NLP,2
2021.findings-acl.104,findings,2021,acl,1,0,1,,,312000000000000,2,0,0.087402629999999995,NLP Applications,1
2021.findings-acl.105,findings,2021,acl,1,0,1,1,,12150000000000,5,11,0.84902867000000004,Dialogue and Interactive Systems,1
2021.findings-acl.106,findings,2021,acl,1,1,1,1,110000000000000,110000000000000,5,11,0.85967057000000002,Machine Learning for NLP,4
2021.findings-acl.11,findings,2021,acl,1,1,1,1,112000000000000,112000000000000,2,77,0.98401614000000004,Machine Translation,2
2021.findings-acl.110,findings,2021,acl,1,1,1,1,112000000000000,112000000000000,3,1,0.54653436,Generation,1
2021.findings-acl.111,findings,2021,acl,1,0,1,4,,48600000000000,7,13,0.91474895000000001,NLP and Code Models,2
2021.findings-acl.113,findings,2021,acl,1,0,1,,,312000000000000,8,7,0.78564643000000001,Question Answering,2
2021.findings-acl.117,findings,2021,acl,1,1,1,1,112000000000000,112000000000000,6,123,0.98966465999999997,Information Extraction,2
2021.findings-acl.119,findings,2021,acl,1,1,1,64,7168000000000000,7168000000000000,8,5,0.74998708999999997,Language Modeling,2
2021.findings-acl.12,findings,2021,acl,1,0,1,1,,11340000000000,2,26,0.91070541999999999,Computational Social Science and Cultural Analytics,1
2021.findings-acl.121,findings,2021,acl,1,1,1,8,448000000000000,448000000000000,9,379,0.99868712000000004,Efficient Methods for NLP,2
2021.findings-acl.13,findings,2021,acl,1,0,1,16,,152416000000000,6,8,0.82212412000000001,Question Answering,3
2021.findings-acl.130,findings,2021,acl,1,0,1,1,,12150000000000,5,55,0.97967826000000002,Resources and Evaluation,1
2021.findings-acl.132,findings,2021,acl,1,1,1,8,896000000000000,896000000000000,5,10,0.84865460999999998,Question Answering,2
2021.findings-acl.138,findings,2021,acl,1,1,1,1,89200000000000,89200000000000,6,15,0.87770764000000001,Generation,1
2021.findings-acl.139,findings,2021,acl,1,0,1,1,,12150000000000,5,13,0.86937326999999998,Dialogue and Interactive Systems,2
2021.findings-acl.14,findings,2021,acl,1,1,1,1,130500000000000,130500000000000,8,70,0.97763714999999995,Information Extraction,2
2021.findings-acl.140,findings,2021,acl,1,0,1,1,,11760000000000,5,15,0.87766491999999996,Information Extraction,2
2021.findings-acl.144,findings,2021,acl,1,0,1,1,,11340000000000,3,49,0.96292854999999999,Information Extraction,2
2021.findings-acl.145,findings,2021,acl,1,1,1,1,112000000000000,112000000000000,6,58,0.96748303000000002,Machine Learning for NLP,3
2021.findings-acl.147,findings,2021,acl,1,1,1,6,672000000000000,672000000000000,4,30,0.93728352999999998,Summarization,2
2021.findings-acl.149,findings,2021,acl,1,1,1,12,896000000000000,896000000000000,4,7,0.8052125,Multilingualism and Cross-Lingual NLP,2
2021.findings-acl.152,findings,2021,acl,1,0,1,,,130500000000000,5,58,0.97019677999999998,Efficient Methods for NLP,1
2021.findings-acl.153,findings,2021,acl,1,0,1,,,312000000000000,9,6,0.78505954,Resources and Evaluation,3
2021.findings-acl.154,findings,2021,acl,1,0,1,,,312000000000000,3,0,0.082068909999999995,Interpretability and Analysis of Models for NLP,2
2021.findings-acl.156,findings,2021,acl,1,1,1,2,214000000000000,214000000000000,8,4,0.72997988000000003,Dialogue and Interactive Systems,4
2021.findings-acl.157,findings,2021,acl,1,0,1,1,,6691000000000,2,0,0.067914020000000005,Information Extraction,1
2021.findings-acl.159,findings,2021,acl,1,0,1,1,,8873000000000,5,15,0.86927191999999998,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",2
2021.findings-acl.164,findings,2021,acl,1,0,1,,,11340000000000,4,0,0.074079450000000005,Information Extraction,3
2021.findings-acl.166,findings,2021,acl,1,0,1,1,,8126000000000,3,12,0.82177484999999995,Computational Social Science and Cultural Analytics,4
2021.findings-acl.175,findings,2021,acl,1,1,1,1,112000000000000,112000000000000,6,1,0.52292928000000005,"Speech Recognition, Text-to-Speech and Spoken Language Understanding",1
2021.findings-acl.179,findings,2021,acl,1,0,1,,,312000000000000,4,5,0.6027806,"Multimodality and Language Grounding to Vision, Robotics and Beyond",3
2021.findings-acl.18,findings,2021,acl,1,1,1,1,112000000000000,112000000000000,9,0,0.090610910000000003,Resources and Evaluation,2
2021.findings-acl.181,findings,2021,acl,1,0,1,,,312000000000000,2,8,0.82169740999999996,Question Answering,1
2021.findings-acl.183,findings,2021,acl,1,0,1,2,,12630000000000,6,0,0.08726921,Language Modeling,4
2021.findings-acl.185,findings,2021,acl,1,1,1,5,448000000000000,448000000000000,5,3,0.62681271000000005,Generation,2
2021.findings-acl.186,findings,2021,acl,1,1,1,4,455200000000000,455200000000000,3,0,0.15780886999999999,NLP Applications,1
2021.findings-acl.187,findings,2021,acl,1,0,1,1,,8126000000000,6,4,0.73060157999999997,LLM agents,1
2021.findings-acl.188,findings,2021,acl,1,1,1,8,896000000000000,896000000000000,5,235,0.99565661000000005,Efficient Methods for NLP,1
2021.findings-acl.191,findings,2021,acl,1,1,1,8,896000000000000,896000000000000,9,37,0.95132368,Information Retrieval and Text Mining,3
2021.findings-acl.194,findings,2021,acl,1,1,1,2,130500000000000,130500000000000,4,1,0.54399257000000001,"Syntax: Tagging, Chunking and Parsing",1
2021.findings-acl.195,findings,2021,acl,1,1,1,8,896000000000000,896000000000000,4,59,0.97578166,Machine Translation,2
2021.findings-acl.197,findings,2021,acl,1,1,1,1,130500000000000,130500000000000,7,2,0.63311353000000004,Question Answering,3
2021.findings-acl.2,findings,2021,acl,1,1,1,16,1792000000000000,1792000000000000,5,0,0.087037920000000005,Efficient Methods for NLP,2
2021.findings-acl.20,findings,2021,acl,1,0,1,4,,48600000000000,5,28,0.90281540000000005,Dialogue and Interactive Systems,1
2021.findings-acl.205,findings,2021,acl,1,1,1,8,896000000000000,896000000000000,5,11,0.84868255999999997,Machine Translation,2
2021.findings-acl.209,findings,2021,acl,1,0,1,,,112000000000000,3,7,0.76086896000000004,Machine Learning for NLP,1
2021.findings-acl.21,findings,2021,acl,1,0,1,,,112000000000000,5,11,0.85982424999999996,Efficient Methods for NLP,2
2021.findings-acl.213,findings,2021,acl,1,1,1,1,125000000000000,125000000000000,9,1,0.52094505000000002,Resources and Evaluation,1
2021.findings-acl.217,findings,2021,acl,1,1,1,1,312000000000000,312000000000000,3,17,0.88596147999999997,NLP Applications,1
2021.findings-acl.218,findings,2021,acl,1,1,1,8,896000000000000,896000000000000,3,23,0.92419457999999999,Machine Translation,1
2021.findings-acl.222,findings,2021,acl,1,1,1,64,7168000000000000,7168000000000000,9,72,0.98082482999999998,Dialogue and Interactive Systems,1
2021.findings-acl.223,findings,2021,acl,1,1,1,3,267600000000000,267600000000000,8,85,0.98038722,Generation,4
2021.findings-acl.224,findings,2021,acl,1,0,1,4,,38104000000000,3,4,0.72921526000000003,Machine Translation,1
2021.findings-acl.225,findings,2021,acl,1,0,1,,,11340000000000,2,12,0.86899126999999998,NLP and Symbolic Reasoning,1
2021.findings-acl.228,findings,2021,acl,1,0,1,,,11340000000000,4,9,0.83695408999999998,Information Extraction,3
2021.findings-acl.229,findings,2021,acl,1,1,1,8,448000000000000,448000000000000,10,7,0.64555410000000002,Resources and Evaluation,4
2021.findings-acl.234,findings,2021,acl,1,1,1,2,112000000000000,112000000000000,3,3,0.68949625000000003,Information Extraction,1
2021.findings-acl.235,findings,2021,acl,1,1,1,4,428000000000000,428000000000000,2,11,0.85957901999999997,Dialogue and Interactive Systems,1
2021.findings-acl.236,findings,2021,acl,1,0,1,1,,11340000000000,5,3,0.67519149999999994,Information Extraction,3
2021.findings-acl.237,findings,2021,acl,1,1,1,1,112000000000000,112000000000000,2,0,0.081248559999999997,Efficient Methods for NLP,1
2021.findings-acl.24,findings,2021,acl,1,0,1,1,,11340000000000,6,23,0.86671182999999996,Generation,2
2021.findings-acl.240,findings,2021,acl,1,1,1,4,448000000000000,448000000000000,2,2,0.38046633000000002,"Multimodality and Language Grounding to Vision, Robotics and Beyond",1
2021.findings-acl.242,findings,2021,acl,1,1,1,2,224000000000000,224000000000000,5,27,0.94049148999999999,Summarization,2
2021.findings-acl.246,findings,2021,acl,1,1,1,1,130500000000000,130500000000000,7,108,0.98428161999999997,Computational Social Science and Cultural Analytics,4
2021.findings-acl.248,findings,2021,acl,1,1,1,4,448000000000000,448000000000000,4,1,0.52331285000000005,Multilingualism and Cross-Lingual NLP,2
2021.findings-acl.250,findings,2021,acl,1,1,1,1,112000000000000,112000000000000,4,6,0.71519827999999996,Interpretability and Analysis of Models for NLP,2
2021.findings-acl.255,findings,2021,acl,1,0,1,,,11340000000000,3,1,0.52850752999999995,Efficient Methods for NLP,3
2021.findings-acl.257,findings,2021,acl,1,1,1,1,125000000000000,125000000000000,5,7,0.78545083999999998,Semantics: Lexical and Sentence-Level,2
2021.findings-acl.26,findings,2021,acl,1,0,1,,,312000000000000,3,0,0.05861222,Efficient Methods for NLP,2
2021.findings-acl.260,findings,2021,acl,1,0,1,1,,11340000000000,7,19,0.89955014,Multilingualism and Cross-Lingual NLP,2
2021.findings-acl.261,findings,2021,acl,1,1,1,8,896000000000000,896000000000000,4,0,0.073741589999999996,Machine Translation,1
2021.findings-acl.262,findings,2021,acl,1,0,1,1,,14900000000000,3,8,0.80529271000000002,Dialogue and Interactive Systems,2
2021.findings-acl.265,findings,2021,acl,1,0,1,,,113800000000000,4,4,0.72969348000000001,Generation,2
2021.findings-acl.268,findings,2021,acl,1,0,1,1,,8873000000000,4,92,0.96573465000000003,"Ethics, Bias, and Fairness",1
2021.findings-acl.269,findings,2021,acl,1,1,1,4,448000000000000,448000000000000,7,24,0.92791780000000001,Generation,2
2021.findings-acl.27,findings,2021,acl,1,1,1,1,89200000000000,89200000000000,3,1,0.51850731999999999,Interpretability and Analysis of Models for NLP,2
2021.findings-acl.271,findings,2021,acl,1,1,1,1,112000000000000,112000000000000,5,10,0.82184469999999998,Information Extraction,3
2021.findings-acl.272,findings,2021,acl,1,1,1,1,112000000000000,112000000000000,5,0,0.072413309999999995,Information Retrieval and Text Mining,4
2021.findings-acl.275,findings,2021,acl,1,1,1,1,112000000000000,112000000000000,3,19,0.89462852999999998,Summarization,1
2021.findings-acl.276,findings,2021,acl,1,1,1,2,112000000000000,112000000000000,3,8,0.79518294,Machine Learning for NLP,1
2021.findings-acl.277,findings,2021,acl,1,1,1,8,896000000000000,896000000000000,8,5,0.76083433,NLP and Symbolic Reasoning,4
2021.findings-acl.278,findings,2021,acl,1,1,1,1,130500000000000,130500000000000,4,83,0.97272625000000001,"Sentiment Analysis, Stylistic Analysis, and Argument Mining",2
2021.findings-acl.279,findings,2021,acl,1,1,1,1,113800000000000,113800000000000,3,29,0.93757159999999995,Dialogue and Interactive Systems,1
2021.findings-acl.28,findings,2021,acl,1,0,1,,,112000000000000,5,75,0.97365195999999998,Information Extraction,1
2021.findings-acl.280,findings,2021,acl,1,0,1,1,,8126000000000,7,8,0.80591908000000001,"Phonology, Morphology, and Word Segmentation",3
2021.findings-acl.281,findings,2021,acl,1,1,1,4,448000000000000,448000000000000,5,11,0.83678644000000002,Efficient Methods for NLP,1
2021.findings-acl.285,findings,2021,acl,1,0,1,1,,11760000000000,3,7,0.80124775000000004,Efficient Methods for NLP,2
2021.findings-acl.287,findings,2021,acl,1,1,1,1,71000000000000,71000000000000,3,25,0.91067785999999995,Interpretability and Analysis of Models for NLP,1
2021.findings-acl.29,findings,2021,acl,1,1,1,8,896000000000000,896000000000000,7,8,0.81599094999999999,Information Retrieval and Text Mining,3
2021.findings-acl.295,findings,2021,acl,1,0,1,1,,11340000000000,2,11,0.82152981999999997,Summarization,1
2021.findings-acl.296,findings,2021,acl,1,0,1,,,14900000000000,4,1,0.54511681999999995,"Syntax: Tagging, Chunking and Parsing",1
2021.findings-acl.3,findings,2021,acl,1,1,1,1,130500000000000,130500000000000,6,43,0.96018329999999996,Information Extraction,3
2021.findings-acl.302,findings,2021,acl,1,1,1,4,448000000000000,448000000000000,4,2,0.47181446999999999,"Multimodality and Language Grounding to Vision, Robotics and Beyond",1
2021.findings-acl.304,findings,2021,acl,1,1,1,64,7168000000000000,7168000000000000,8,95,0.98583363999999996,Machine Translation,2
2021.findings-acl.306,findings,2021,acl,1,1,1,1,112000000000000,112000000000000,5,2,0.61378339000000004,Discourse and Pragmatics,2
2021.findings-acl.309,findings,2021,acl,1,1,1,2,224000000000000,224000000000000,4,0,0.064837829999999999,Efficient Methods for NLP,3
2021.findings-acl.31,findings,2021,acl,1,1,1,1,130500000000000,130500000000000,6,10,0.80567602000000005,Summarization,1
2021.findings-acl.312,findings,2021,acl,1,1,1,1,112000000000000,112000000000000,3,0,0.06122727,"Speech Recognition, Text-to-Speech and Spoken Language Understanding",2
2021.findings-acl.313,findings,2021,acl,1,0,1,8,,65008000000000,5,2,0.61115982999999996,"Phonology, Morphology, and Word Segmentation",2
2021.findings-acl.316,findings,2021,acl,1,0,1,,,113800000000000,4,31,0.92072277000000002,Information Extraction,1
2021.findings-acl.321,findings,2021,acl,1,1,1,1,112000000000000,112000000000000,3,2,0.62030929000000001,Computational Social Science and Cultural Analytics,2
2021.findings-acl.322,findings,2021,acl,1,1,1,1,112000000000000,112000000000000,4,7,0.80567155000000001,Question Answering,1
2021.findings-acl.325,findings,2021,acl,1,1,1,2,227600000000000,227600000000000,2,1,0.53096818999999995,Computational Social Science and Cultural Analytics,2
2021.findings-acl.326,findings,2021,acl,1,0,1,1,,9526000000000,4,0,0.074604630000000005,Language Modeling,6
2021.findings-acl.329,findings,2021,acl,1,1,1,2,224000000000000,224000000000000,5,1,0.53726426000000005,Dialogue and Interactive Systems,1
2021.findings-acl.330,findings,2021,acl,1,0,1,2,,22680000000000,3,22,0.91570883999999997,Semantics: Lexical and Sentence-Level,1
2021.findings-acl.338,findings,2021,acl,1,1,1,4,455200000000000,455200000000000,3,1,0.52450043999999996,Dialogue and Interactive Systems,2
2021.findings-acl.341,findings,2021,acl,1,0,1,1,,11340000000000,4,9,0.91790779,Computational Social Science and Cultural Analytics,3
2021.findings-acl.344,findings,2021,acl,1,1,1,8,896000000000000,896000000000000,2,45,0.96747603999999998,Generation,2
2021.findings-acl.345,findings,2021,acl,1,1,1,4,448000000000000,448000000000000,6,0,0.10676244999999999,NLP Applications,1
2021.findings-acl.346,findings,2021,acl,1,1,1,8,896000000000000,896000000000000,8,20,0.89040962000000001,Question Answering,1
2021.findings-acl.348,findings,2021,acl,1,1,1,1,112000000000000,112000000000000,6,40,0.95862555999999999,Computational Social Science and Cultural Analytics,2
2021.findings-acl.35,findings,2021,acl,1,1,1,1,112000000000000,112000000000000,4,44,0.94553301000000001,Machine Learning for NLP,1
2021.findings-acl.350,findings,2021,acl,1,0,1,1,,8126000000000,4,7,0.80541507000000001,Efficient Methods for NLP,2
2021.findings-acl.356,findings,2021,acl,1,0,1,2,,13382000000000,4,15,0.88587769000000005,Information Extraction,1
2021.findings-acl.357,findings,2021,acl,1,1,1,2,107000000000000,107000000000000,4,1,0.52040657999999995,Dialogue and Interactive Systems,2
2021.findings-acl.36,findings,2021,acl,1,1,1,4,448000000000000,448000000000000,18,39,0.96165721000000004,Resources and Evaluation,5
2021.findings-acl.363,findings,2021,acl,1,1,1,1,110000000000000,110000000000000,6,13,0.83643142999999998,Efficient Methods for NLP,1
2021.findings-acl.365,findings,2021,acl,1,1,1,3,113800000000000,113800000000000,3,14,0.85941909999999999,Efficient Methods for NLP,3
2021.findings-acl.368,findings,2021,acl,1,1,1,1,112000000000000,112000000000000,2,43,0.94270832999999998,Dialogue and Interactive Systems,1
2021.findings-acl.37,findings,2021,acl,1,0,1,,,112000000000000,3,47,0.96851686000000003,Language Modeling,1
2021.findings-acl.370,findings,2021,acl,1,1,1,8,896000000000000,896000000000000,8,90,0.97850554999999995,"Multimodality and Language Grounding to Vision, Robotics and Beyond",2
2021.findings-acl.372,findings,2021,acl,1,1,1,9,896000000000000,896000000000000,6,11,0.75618134999999997,Efficient Methods for NLP,2
2021.findings-acl.373,findings,2021,acl,1,1,1,9,896000000000000,896000000000000,7,20,0.91546285000000005,Machine Translation,3
2021.findings-acl.378,findings,2021,acl,1,0,1,,,312000000000000,4,6,0.76621720000000004,Language Modeling,3
2021.findings-acl.379,findings,2021,acl,1,1,1,4,428000000000000,428000000000000,4,17,0.84164521000000003,Computational Social Science and Cultural Analytics,3
2021.findings-acl.38,findings,2021,acl,1,0,1,8,,97200000000000,5,20,0.83018897999999997,"Multimodality and Language Grounding to Vision, Robotics and Beyond",0
2021.findings-acl.380,findings,2021,acl,1,1,1,1,112000000000000,112000000000000,2,16,0.87798695999999998,Efficient Methods for NLP,2
